FDA,foreign duty allowance,,ISE,indemnité de service à l’étranger,
FDB,field detention barrack,,CDC,caserne de détention de campagne,
FDB,force de défense de la base,,BDF,base defence force,
FDC,fire direction centre,,PCT,poste central de tir,
FDM,frequency division multiplexing,,MRF,multiplexage par répartition en fréquence,
FDP,force de défense principale,,MDF,main defence force,
FDU(A),Fleet Diving Unit (Atlantic),,UPF(A),Unité de plongée de la flotte (Atlantique),
FDU(P),Fleet Diving Unit (Pacific),,UPF(P),Unité de plongée de la flotte (Pacifique),
FE,force employment,,EF,egion d’une force,
Feb,February,,fév,février,
FEBA,forward edge of the battle area,,LAZB,limite avant de la zone de bataille,
FEC,egiont essentielle de combat,,PCF,primary combat function,
FER,field engineer regiment,,RG,ermanen du génie,
FEROP,ferry operation,,,ermanent de convoyage,
FES,field engineer squadron,,EG,escadron du génie,
fév,février,,Feb,February,
FEZ,fighter engagement zone,,ZEC,zone d’engagement de chasseurs,
FFC,field firing centre,,CTC,centre de tir de campagne,
FFCP,Future Fighter Capability Project,,PCFAC,Projet de capacité future en matière d’avions chasseurs,
FFE,fire for effect,,TE,tir d’efficacité,
FFR,fitted for radio,,APR,adapté pour radio,
FG,force generation,,MPF,mise sur pied d’une force,
FGISM,Federated Ground Infrastructure for Satellite Missions,,ITFMS,Infrastructure terrestre fédérée pour les missions satellites,
FH,faisceau hertzien,,RR,radio relay,
FHP,force health protection,,PSF,protection de la santé des forces,
FIAS,Force internationale d’assistance à la sécurité,,ISAF,International Security Assistance Force,
FIBUA,fighting in built-up areas,,cbt ZB,combat dans les zones bâties,
FILO,formulaire d’information sur les langues officielles,,OLIF,official languages information form,
fig,figure,,fig,figure,
fin,finance,,fin,financer,
fin,finance,,fin,finance,
fin,financer,,fin,finance,
Fin Clk,finance clerk,,Commis Fin,commis des finances,
FINEX,fin de l’exercice,,ENDEX,end of exercise,
Fin O,finance officer,,O Fin,officier des finances,
FINCIT,fin de citation,,,unquote,
FIR,flight information region,,FIR,egion d’information de vol,
FIR,egion d’information de vol,,FIR,flight information region,
FIS,flight information service,,FIS,service d’information de vol,
FIS,service d’information de vol,,FIS,flight information service,
FLCC,forward logistics control centre,,CCLA,centre de contrôle logistique avancé,
FLET,forward line of enemy troops,,LAFE,ligne avant des forces ennemies,
FLG,forward logistics group,,GLA,groupe logistique avancé,
FLIP,flight information publication,,FLIP,publication d’information de vol,
FLIP,publication d’information de vol,,FLIP,flight information publication,
FLMS,Fuel and Lubricants Management System,,SGCL,Système de gestion des carburants et lubrifiants,
FLOC,forward logistics operations centre,,COLA,centre d’opérations logistiques avancé,
FlogO,Formation Logistics Officer,,O Log Fmn,Officier de logistique (Formation),
FLOT,forward line of own troops,,LAFA,ligne avant des forces amies,
FLS,forward logistic site,,SLA,site logistique de l’avant,
flt,flight,,ele,escadrille,
FLT PLN,flight plan,,FLT PLN,plan de vol,
FLT PLN,plan de vol,,FLT PLN,flight plan,
FLTCANANT,Flotte canadienne de l’Atlantique,,CANFLTLANT,Canadian Fleet Atlantic,
FLTCANPAC,Flotte canadienne du Pacifique,,CANFLTPAC,Canadian Fleet Pacific,
FM,fire marshal,,CSI,chef du service des incendies,
FMAR(A),Forces maritimes de l’Atlantique,,MARLANT,Maritime Forces Atlantic,
FMAR(P),Forces maritimes du Pacifique,,MARPAC,Maritime Forces Pacific,
FMD,famille de mines dispersables,,FASCAM,family of scatterable mines,
FMF,fleet maintenance facility ,,IMF,installation de maintenance de la flotte ,
FML,force multilatérale,,MLF,multilateral force,
fmn,formation,,fmn,formation,
fmn,formation,,trg,training,
FMRU,forward medical replenishment unit,,UARFM,unité avancée de ravitaillement en fournitures médicales,
FMS,Fleet Management System,,SGF,Système de gestion de la flotte,
FMSD,forward medical supply depot,,DMAv,dépôt egion avancé,
FMSU,forward mobile support unit,,UMAS,unité mobile avancée de soutien,
FNA,forces non alignées,,NAF,non-aligned forces,
FN,force navale,,NF,naval force,
FNP,fonds non publics,,NPF,non-public funds,
FNUC,Force des Nations Unies à Chypre,,UNFICYP,United Nations Force in Cyprus,
FO,flag-officer,,offr gén,officier général,
FO,force opérationnelle,,TF,task force,
FO Kaboul,Force opérationnelle à Kaboul,,TF Kabul,Task Force Kabul,
FOA,field operations allowance,,IOC,indemnité d’opérations en campagne,
FOB,forward operating base,,BOA,base d’opérations avancée,
FOB,forward operating base,,FOB,base d’opérations avancée,
FOB,base d’opérations avancée,,FOB,forward operating base,
FOD,dommage par corps étranger,,FOD,foreign object damage,
FOD,foreign object damage,,FOD,dommage par corps étranger,
FOI ,Force opérationnelle interarmées,,JTF,joint task force,
FOIM,force opérationnelle interarmées multinationale,,CJTF,combined joint task force,
FOI ROHUM,force opérationnelle interarmées – renseignement humain,,HJTF HUMINT,joint task force human intelligence,
FOL,first official language,,PLO,première langue officielle,
fol,follow,,,suivre,
FOO,forward observation officer,,OOA,officier observateur avancé,
food svcs,food services,,svc alim,services d’alimentation,
Food Svcs O,food services officer,,O Svc Alim,officier – services d’alimentation,
FOPC,Force opérationnelle permanente de contingence,,SCTF,Standing Contingency Task Force,
,force d’intervention rapide,,QRF,quick reaction force,
FOREOC,force de l’environnement opérationnel contemporain,,COEFOR,contemporary operating environment force,
FORS,Force opérationnelle de la Réserve stratégique,,SRTF,Strategic Reserve Task Force,
FOS,forces d’opérations spéciales,,SOF,special operations forces,
FOSCAN,forces d’opérations spéciales du Canada,,CANSOF,Canadian special operations forces,
FP,force protection,,PF,protection des forces,
FPF,final protective fire,,TA,tir d’arrêt,
FPX,free-play exercise,,XLA,exercice à libre action,
frag,fragment,,frag,fragmenter,
frag,fragmentation,,frag,fragmentation,
frag,fragmenter,,frag,fragment,
frag O,fragmentary order,,O frag,ordre fragmentaire,
freq,frequency,,fréq,fréquence,
fréq,fréquence,,freq,frequency,
,fréquence métrique,,VHF,very high frequency,
FRC,forward regulating centre,,CAR,centre avancé de régulation,
FRG,forward repair group,,GAR,groupe avancé de réparation,
FRI,force de réaction immédiate,,IRF,immediate reaction force,
FRIF,Fichier de référence international des fréquences,,MIFR,Master International Frequency Register,
Fri,Friday,,ven,vendredi,
FRP,forward repair platoon,,PRA,peloton de réparation avancé,
FRR,force de réaction rapide,,RRF,rapid reaction force,
FRT,forward repair team,,ERA,équipe de réparation avancée,
FS,fire support,,AF,appui-feu,
FSCC,fire support coordination centre,,CCFA,centre de coordination des feux d’appui,
FSCL,fire support coordination line,,LCFA,ligne de coordination des feux d’appui,
FSH,forward surgical hospital,,HCA,hôpital chirurgical avancé,
FSO,flight safety officer,,OSV,officier de la sécurité des vols,
FSPI,"Foreign Service, Pension and Insurance",,SEPA,"Service extérieur, pensions et assurances",
FST,field surgical team,,ECC,équipe chirurgicale de campagne,
FSV,fire support vehicle,,VTA,véhicule de tir d’appui,
FT,Force terrestre,,LF,land force,
FTC,Federal Terminology Council,,CFT,Conseil egion de terminologie,
ftr,frontière,,bdr,border,
FTT,field transfusion team,,ETC,équipe de transfusion de campagne,
FTTS,field technical training squadron,,EITA,escadron d’instruction technique appliquée,
FTX,field training exercise,,XEC,exercice d’entraînement en campagne,
FUM,follow-up meeting,,RS,egion de suivi,
fum,fumigène,,smk,smoke,
Fus,fusilier,,fus,fusilier,
Fus de Sher,Les Fusiliers de Sherbrooke,,Fus de Sher,Les Fusiliers de Sherbrooke,
Fus du St-L,Les Fusiliers du St-Laurent,,Fus du St-L,Les Fusiliers du St-Laurent,
fusée DC,fusée détonnante de culot,,BD fuze,base detonating fuze,
fusée EC,fusée d’éjection par le culot,,BE fuze,base ejection fuze,
Fus MR,Les Fusiliers Mont-Royal,,Fus MR,Les Fusiliers Mont-Royal,
fwd,forward,,av,avancée,
fwd,forward,,av,avant,
FY,fiscal year,,AF,année financière,
FYA,for your action,,,assurer le suivi,
FYA,for your action,,,donner suite,
FYI,for your information,,,à titre d’information,
G1,G1 Personnel and Administration,,G1,G1 Personnel et administration,
G1,G1 Personnel et administration,,G1,G1 Personnel and Administration,
G1 Svc,G1 Service,,G1 Svc,G1 Service,
G2,G2 Intelligence,,G2,G2 Renseignement,
G2,G2 Renseignement,,G2,G2 Intelligence,
G3,G3 Operations,,G3,G3 Opérations,
G3,G3 Opérations,,G3,G3 Operations,
G4,G4 Logistics,,G4,G4 Logistique,
G4,G4 Logistique,,G4,G4 Logistics,
G5,G5 Affaires publiques,,G5 ,G5 Public Affairs,
G5 ,G5 Public Affairs,,G5,G5 Affaires publiques,
G6,G6 TCCCS and Informatics,,G6,G6 TCCCS et informatiques,
G6,G6 TCCCS et informatiques,,G6,G6 TCCCS and Informatics,
G7,G7 Entraînement,,G7,G7 Training,
G7,G7 Training,,G7,G7 Entraînement,
G8,G8 Comptroller,,G8,G8 Contrôleur,
G8,G8 Contrôleur,,G8,G8 Comptroller,
G9,G9 Bureau de liaison et de coordination coopération civile et militaire,,G9,G9 Liaison and Coordination Office Civil-Military Cooperation,
G9,G9 Liaison and Coordination Office Civil-Military Cooperation,,G9,G9 Bureau de liaison et de coordination coopération civile et militaire,
G Prév,grand prévot,,PM,provost marshal,
G SECOM,gardien de la sécurité des communications,,COMSEC C,communications security custodian,
GA,general alert,,AG,alerte générale,
GA,ground attack,,AS,attaque au sol,
GA,groupe d’armées,,AG,army group,
GA,gun area,,SP,secteur de pièces,
GAA,Groupe d’aide à l’arrivée,,AAG,Arrival Assistance Group,
GACM,groupe aérien de combat et de mobilité,,ACMG,air combat and mobility group ,
GAD,Gestion des activités de la défense,,DBM,Defence Business Management,
GAD,Groupe d’aide au départ,,DAG,Departure Assistance Group,
GAF,ground attack fighter,,CAS,chasseur d’attaque au sol,
GAL,gérant d’approvisionnement local,,LSM,local supply manager,
GAP,gun aiming point,,PPP,point de pointage de pièce,
GAR,groupe avancé de réparation,,FRG,forward repair group,
GARH,Gestionnaire des activités – Ressources humaines,,HRBM,Human Resource Business Manager,
gas,gasoline,,ess,essence,
GASM,guerre anti-sous-marine,,ASW,antisubmarine warfare,
GAT,groupe d’aviation tactique,,TAG,tactical aviation group,
GB,guerre biologique,,BW,biological warfare,
GB,groupe-brigade,,bde gp,brigade group,
GBAP,groupe-brigade aéroporté,,ABBG,airborne brigade group,
GBC,Groupe-brigade du Canada,,CBG,Canadian Brigade Group,
GBDT,Groupe-bataillon de défense territoriale,,TDBG,Territorial Defence Battalion Group,
GBIMI,groupe-brigade d’infanterie mécanisée indépendant,,IMIBG,independent mechanized infantry brigade group,
GBMC,Groupe-brigade mécanisé du Canada,,CMBG,Canadian Mechanized Brigade Group,
GBP,groupe-brigade polyvalent,,GPBG,general-purpose brigade group,
GBR,ground-based radar,,RAS,radar au sol,
GBS,ground-based sensor,,CAS,capteur au sol,
GC,egim construction,,CE,construction engineering,
GC,gestion de la connaissance,,KM,knowledge management,
GC,gestionnaire des carrières,,CM,career manager,
GC,guerre chimique,,CW,chemical warfare,
GC,gestion de crise,,CM,crisis management,
GC,Government of Canada,,GC,gouvernement du Canada,
GC,gouvernement du Canada,,GC,Government of Canada,
GCA,approche contrôlée du sol,,GCA,ground-controlled approach,
GCA,ground-controlled approach,,GCA,approche controlee du sol,
GCC,Groupe consultatif sur les capacités,,CAG,Capabilities Advisory Group,
GCI,ground-controlled interception,,ICS,interception contrôlée du sol,
GCIA,Groupe-compagnie d’intervention dans l’Arctique,,ARCG,Arctic Response Company Group,
GCM,general court martial,,CMG,cour martiale générale,
GCMVD,Groupe consultatif des minorités visibles de la défense,,DVMAG,Defence Visible Minority Advisory Group,
GCS,General Campaign Star,,ÉCG,Étoile de ermanent générale,
GCS,ground control station,,PCS,poste de contrôle au sol,
GCVM,gestionnaire du cycle de vie du materiel,,LCMM,life cycle materiel manager,
GCVP,gestion du cycle de vie des produits,,LCPM,life cycle product management,
GCVS,Gestion du cycle de vie des systèmes,,LCSM,Life Cycle System Management,
gd,garde,,gd,guard,
gd,garde,,Gdsm,guardsman,
GD,general duties,,SG,service général,
GD,gestion des documents,,RM,records management,
GD,groupe de direction,,DS,directing staff,
gd,guard,,gd,garde,
gd,guard,,élm prot,élément de protection,
GDH,groupe date-heure,,DTG,date-time group,
Gdsm,guardsman,,gd,garde,
GDP,general deployment plan,,PDG,plan de déploiement général,
GDT,Groupe directeur sur la transformation,,TSG,Transformation Steering Group,
GE,guerre électronique,,EW,electronic warfare,
GEA,groupe électrogène d’appoint,,APU,auxiliary power unit,
GEDS,Government Electronic Directory Services,,SAGE,Services d’annuaires gouvernementaux électroniques,
Gen,general,,gén,général,
gén,général,,Gen,general,
gen offr,general officer,,offr gén,officier général,
gen offrs,general officers,,offr gén,officiers généraux,
,Génie,,Fd Engr,Field Engineers,
Générale EMOL CPM,Boîte générale de l’Équipe de mise en œuvres des litiges du Chef du personnel militaire,,CMP LIT General,Chief Military Personnel Litigation Implementation Team General Inbox,
MRI EMOL CPM,Mesures de réconciliation de l’Équipe de mise en œuvres des litiges du Chef du personnel militaire,,CMP LIT RMI,Chief Military Personnel Litigation Implementation Team Reconciliation Measures,
erma const,erma construction,,constr engr,construction engineers,
geo,geographic,,géo,géographique,
geo,geography,,géo,géographique,
geom,geomatics,,géom,géomatique,
geo,geospatial,,géo,géospatial,
géo,géographique,,geo,geographic,
géo,géographique,,geo,geography,
géom,géomatique,,geom,geomatics,
géo,géospatial,,geo,geospatial,
GEOINT,geospatial intelligence,,GEOINT,renseignement géospatial,
GEOINT,renseignement géospatial,,GEOINT,geospatial intelligence,
gest,gestion,,mgt,management,
gest,gestionnaire,,mgr,manager,
Gest Cas,Gestion de cas,,Case Mgt,Case Management,
Gest IC,gestion de l’information consignée,,MoRI,management of recorded information,
gest pers,gestion du personnel,,pers mgt,personnel management,
GETEM,Groupe d’experts en terminologie des explosifs et munitions,,AETP,Ammunition and Explosives Terminology Panel,
GETFA,Groupe d’experts en terminologie de la Force aérienne,,AFTP,Air Force Terminology Panel,
GETGI,Groupe d’experts en terminologie de la gestion de l’information,,IMTP,Information Management Terminology Panel,
GETI,Groupe d’experts en terminologie interarmées,,JTP,Joint Terminology Panel,
GFA,gun fire area,,STA,secteur de tir d’artillerie,
GFI,government furnished information,,IFG,information fournie par le gouvernement,
GGC,groupe de gestion des crises,,CMG,crisis management group,
GGFG,Governor General’s Foot Guards,,GGFG,Governor General’s Foot Guards,
GGHG,Governor General’s Horse Guards,,GGHG,Governor General’s Horse Guards,
GGRA,gestion globale des ressources aériennes,,TARM,total air resource management,
GI,gestion de l’information,,IM,information management,
GIOFC,Groupe interarmées des opérations des Forces canadiennes,,CFJOG,Canadian Forces Joint Operations Group,
GISFC,Groupe de l’instruction de soutien des Forces canadiennes,,CFSTG,Canadian Forces Support Training Group,
GL,groupe linguistique,,NRG,national representation group,
GLA,groupe logistique avancé,,FLG,forward logistics group,
GLO,ground liaison officer,,OLAT,officier de liaison de l’Armée de terre,
GLW,grenade launching weapon,,ALG,arme lance-grenade,
GM,guerre des mines,,MW,mine warfare,
GMC,Service du génie militaire canadien,,CME,Canadian Military Engineer Branch,
GMCA,groupe médical du corps d’armée,,COMEDGP,corps medical group,
GMP,groupe de maintenance principal,,MRG,main repair group,
GMT,Greenwich Mean Time,,TMG,temps moyen de Greenwich,
GNBC,"guerre nucléaire, biologique et chimique",,NBCW,"nuclear, biological and chemical warfare",
Gnr,gunner,,artil,artilleur,
gnr,gunner,,can,canonnier,
gnr,gunner,,,tireur,
gnry,gunnery,,artil,artillerie,
GOIFC,Groupe des opérations d’information des Forces canadiennes,,CFIOG,Canadian Forces Information Operations Group,
GOL,general officer list,,L OG,liste des officiers généraux,
GOM,groupement opérationnel de manœuvre,,OMG,operational manoeuvre group,
gonio,radiogoniométrie,,DF,direction-finding,
GOS,Groupe d’opérations spéciales,,SOG,Special Operations Group,
govt,gouvernement,,govt,government,
govt,government,,govt,gouvernement,
gp,group,,gp,groupe,
gp,groupe,,gp,group,
gp,grouping,,art,articulation,
GP,group principal,,CG,chef de groupe,
gp comm,groupe des communications,,comm gp,communications group,
GPD,Guide de planification de la défense,,DPG,Defence Planning Guidance,
Gp GI,Groupe de gestion de l’information,,IM Gp,Information Management Group,
GP GPM,groupe de GPM,,occ gp,occupation group,
Gp O,groupe des ordres,,O Gp,orders group,
Gp PM FC,Groupe de la Police militaire des Forces canadiennes,,CF MP Gp,Canadian Forces Military Police Group,
Gp R,groupe de reconnaissance,,R Gp,reconnaissance group,
Gp Svc S FC,Groupe des Services de santé des Forces canadiennes,,CF H Svcs Gp,Canadian Forces Health Services Group,
GPB,Groupe de planification binational,,BPG,Bi-National Planning Group,
GPBG,general-purpose brigade group,,GBP,groupe-brigade polyvalent,
GPM,groupe professionnel militaire,,MOC,military occupation,
GPMG,general purpose machine-gun,,MP,mitrailleuse polyvalente,
GPO,gun position officer,,O Tir,officier de tir,
GPRC,Groupe de patrouille des Rangers canadiens,,CRPG,Canadian Rangers Patrol Group,
GPRCEU,Groupe de plannification régional Canada – État-Unis,,CUSRPG,Canada – United States Regional Planning Group,
GPS,global positioning system,,GPS,système mondial de positionnement,
GPS,système mondial de positionnement,,GPS,global positioning system,
GR,gestion des ressources,,RM,resource management,
GR,grid reference,,coord,coordonnées de quadrillage,
GR,Guide du recrutement,,RHB,Recruiting Handbook,
Grad,guerre radiologique,,RW,radiological warfare,
,grade,,rk,rank,
GRC,Gendarmerie royale du Canada,,RCMP,Royal Canadian Mounted Police,
grd,ground,,,sol,
grd,ground,,ter,terrain,
gren,grenade,,gren,grenade,
GRFC,Groupe du recrutement des Forces canadiennes,,CFRG,Canadian Forces Recruiting Group,
grn,garnison,,grn,garrison,
grn,garrison,,grn,garnison,
GRP,gestion de réalisation de projet,,PDM,project delivery management,
GS,general service,,SG,service général,
GS,general staff,,EMG,état-major général,
GS,general support,,AG,appui général,
GSA,groupe de soutien arrière,,RSG,rear support group,
GSC,Groupe de soutien du Canada,,CSG,Canadian Support Group,
GSD,groupe des services divisionnaires,,DISGP,division service group,
GSFAT,gestion du spectre des fréquences en ambiance tactique,,BFSM,battlefield frequency spectrum management,
GSG HQ,General Support Group Headquarters,,QGGSG,Quartier général du groupe de soutien général,
GSI,groupe de soutien interarmées,,JSG,joint support group,
GSM,General Service Medal,,MSG,Médaille du service général,
GSM,government supplied materiel,,MFG,matériel fourni par le gouvernement,
GSM,Group Sergeant-Major,,GSM,Sergent-major de Groupe,
GSM,Sergent-major de Groupe,,GSM,Group Sergeant-Major,
GSNCM,general specification non-commissioned members,,DEMFMR,description des exigences militaires fondamentales – militaires du rang,
GSO,general safety officer,,OSG,officier de la sécurité générale,
GSO,general specification officers,,OSG,officers du service général,
GSR,general support reinforcing,,AGR,renforcement de l’appui général,
GSR,ground surveillance radar,,RSS,radar de surveillance au sol,
GSS Génie,groupe de soutien de secteur – génie,,ASG Engr,area support group – engineers,
GSS Ops,groupe de soutien de secteur – opérations,,ASG Ops,area support group operations,
GSS Trans,groupe de soutien de secteur – transmissions,,ASG Sigs ,area support group – signals,
GST,équipe de soutien en géomatique,,GST,geomatics support team,
GST,geomatics support team,,GST,équipe de soutien en géomatique,
GSTIE,Gestion des services de technologie de l’information d’entreprise ,,EITSM,Enterprise Information Technology Service Management ,
GSW,gunshot wound,,BPB,blessure par balle,
GSZ,ground safety zone,,ZST,zone de sécurité terrestre,
GSZ,groupe de soutien de zone,,ASG,area support group,
GT,groupe de travail,,WG,working group,
GT,groupement tactique,,BG,battle group,
GT2+2,groupement tactique deux plus deux,,square BG,square battle group,
GTAP,groupement tactique aéroporté,,ABBG,airborne battle group,
GT inf,groupement tactique d’infanterie,,inf hy BG,infantry heavy battle group,
GT Trans AT,Groupe de travail sur la transformation de l’Armée de terre,,A Trans WG,Army Transformation Working Group,
GTNRT,Groupe de travail national du recrutement – Transformation,,NRTWG,National Recruiting Transformation Working Group,
gv,grave,,tbe,tombe,
GW,guided weapon,,AT,arme téléguidée,
GZ,ground zero,,PZ,point zéro,
h,heure,,hr,hour,
C & A,certification et accréditation,,C&A,certification and accreditation,
,heure prévue de remise en fonctionnement,,ETRO,estimated time of return to operation,
HA,hélicoptère d’attaque,,AH,attack helicopter,
HA,holding area,,ZA,zone d’attente,
HAB,hélicoptère antiblindé,,AAH,antiarmour helicopter,
HAC,helicoptère antichar,,AAH,antiarmour helicopter,
HAC,hélicoptère antichar,,ATH,antitank helicopter,
HAL,hélicoptère d’attaque léger,,LAH,light attack helicopter,
HAO,humanitarian-assistance operation,,OAH,ermanent de secours humanitaire,
HAP,heure d’achèvement prévue,,ETC,estimated time of completion,
HAP,heure d’arrivée prévue,,ETA,estimated time of arrival,
har,harbour,,ref,refuge,
HASO,heure d’arrivée sur objectif,,TOT,time over target,
Hast & PER,The Hastings and Prince Edward Regiment,,Hast & PER,The Hastings and Prince Edward Regiment,
HAW,heavy anti-tank weapon,,AACL,arme antichar lourde,
HAZMAT,hazardous material,,HAZMAT,matières dangereuses,
HB,hostile battery,,BH,batterie hostile,
HCA,hôpital chirurgical avancé,,FSH,forward surgical hospital,
hd,head,,,tête,
HD Det,Harbour Defence Detachment,,Dét DP,Détachement de défense portuaire,
HDP,heure de erman prévue,,ETD,estimated time of departure,
HE,high explosive,,EB,egionti brisant,
hel,helicopter,,hél,hélicoptère,
hél,hélicoptère,,hel,helicopter,
Hel OTS,Helicopter Operational Training Squadron,,EEOH,Escadron d’entraînement opérationnel d’hélicoptères,
hél tac,hélicoptère tactique,,tac hel,tactical helicopter,
HELQUEST,helicopter request,,DHELI,demande d’hélicoptère,
HELTASK,helicopter task,,MHELI,mission d’hélicoptère,
HEP,ermanent brisant plastique,,HEP,high explosive plastic,
HEP,high explosive plastic,,HEP,egionti brisant plastique,
HEX,hauteur d’explosion,,HOB,height of burst,
HF,harassing fire,,TH,tir de harcèlement,
HF,haute fréquence,,HF,high frequency,
HF,high frequency,,HF,haute fréquence,
HHT,house hunting trip,,VRD,voyage de recherche d’un domicile,
HICON,higher control,,CONSUP,contrôle supérieur,
HIDACZ,high density airspace control zone,,ZCEAIT,zone de contrôle de l’espace aérien à trafic intense,
HL,handover line,,LR,ligne de recueil,
HL,hélicoptère léger,,LH,light helicopter,
HLAD,high level air defence,,DAHA,défense aérienne à haute altitude,
HLTA,home leave travel allowance,,IRDC,indemnité de retour de congé,
HLVW,heavy logistic vehicle wheeled,,VLLR,véhicule logistique lourd à roues,
HMC Dockyard ,Her Majesty’s Canadian Dockyard ,,Arsenal CSM,Arsenal canadien de Sa Majesté,
HMCS,Her Majesty’s Canadian Ship,,NCSM,Navire canadien de Sa Majesté,
HMCS BYTOWN,Her Majesty’s Canadian Ship BYTOWN,,NCSM BYTOWN,Navire canadien de Sa Majesté BYTOWN,
HMCS ORIOLE,Her Majesty’s Canadian Ship ORIOLE,,NCSM ORIOLE,Navire canadien de Sa Majesté ORIOLE,
HMG,heavy machine-gun,,ML,mitrailleuse lourde,
HMO,hazardous material officer,,OMD,officier des matières dangereuses,
HMV,high mobility vehicle,,VGM,véhicule à grande mobilité,
HN,host nation,,PH,pays hôte,
HOB,height of burst,,HEX,hauteur d’explosion,
HoD,head of delegation,,CDD,chef de délégation,
hôp,hôpital,,hosp,hospital,
hôp C,hôpital de campagne,,fd hosp,field hospital,
hôp chir C,hôpital chirurgical de campagne,,fd surg hosp,field surgical hospital,
hosp,hospital,,hôp,hôpital,
HOTEF,Helicopter Operational Test and Evaluation Facility,,IEEOH,Installation d’évaluation et d’essais opérationnels – Hélicoptères,
HOTPHOTOREP,compte rendu photo immédiat,,HOTPHOTOREP,hot photographic report,
HOTPHOTOREP,hot photographic report,,HOTPHOTOREP,compte rendu photo immédiat,
HOTREP,compte rendu immédiat,,HOTREP,hot report,
HOTREP,hot report,,HOTREP,compte rendu immédiat,
how,howitzer,,ob,obusier,
HP,haute pression,,HP,high pressure,
HP,hélicoptère polyvalent,,UH,utility helicopter,
HP,high pressure,,HP,haute pression,
HPMW,high-power microwaves weapon,,AMFP,armes micro-ondes de forte puissance,
HPT,high pay-off target,,OR,objectif rentable,
HPTL,high pay-off target list,,LOR,liste d’objectifs rentables,
HQ,headquarters,,QG,quartier général,
HQ,headquarters,,EM,état-major,
HQ & Sigs Sqn,headquarters and signals squadron,,QG & Esc Trans,quartier général et escadron de transmissions,
HQ & Svcs Bty,headquarters and services battery,,BCS,batterie de commandement et des services,
HQ & Svcs Coy,headquarters and services company,,Cie Comd & Svcs,compagnie de commandement et des services,
HQ & Svcs Coy,headquarters and services company,,CCS,compagnie de commandement et des services,
HQ OR,headquarters orderly room,,SR QG,salle des rapports du quartier général,
HQ Sqn,headquarters squadron,,ECS,escadron de commandement et des services,
hr,hour,,h,heure,
HRA,heure réelle d’arrivée,,ATA,actual time of arrival,
HRBM,Human Resource Business Manager,,GARH,Gestionnaire des activités – Ressources humaines,
HRBTO,Civilian Human Resources Business Transformation Office,,BTARH,Bureau de la transformation des activités des ressources humaines civiles,
HRD,heure réelle de départ,,ATD,actual time of departure,
HRMS,Human Resource Management System,,SGRH,système de gestion des ressources humaines,
hrmsn,harmonisation,,hrmzn,harmonization,
HRMT,Human Resources Management Team,,EGRH,Équipe de gestion des ressources humaines,
hrmzn,harmonization,,hrmsn,harmonisation,
HRP,heure de retour prévue,,ETR,estimated time of return,
HRPA,Human Resources Project Assistant ,,APRH,Assistant de projet des ressources humaines ,
Hsng O,housing officer,,O Logt,officier du logement,
HSO,heure sur l’objectif,,TOT,time on target,
HSSV,high-speed surface vessel,,BSGV,bâtiment de surface à grande vitesse,
HT,haute tension,,HT,high tension,
HT,hélicoptère de transport,,TH,transport helicopter,
HT,high tension,,HT,haute tension,
HTM,hélicoptère de transport moyen,,MTH,medium transport helicopter,
HTTM,hélicoptère de transport tactique moyen,,MTTH,medium tactical transport helicopter,
HUTT,hélicoptère utilitaire de tansport tactique,,UTTH,utility tactical transport helicopter,
HUTTFC,Hélicoptère utilitaire de transport tactique des Forces canadiennes,,CFUTTH,Canadian Forces Utility Tactical Transport Helicopter,
HUD,head-up display,,,ermanentsI tête haute,
HUD,head-up display,,VTH,visualisation tête haute,
HUMINT,human intelligence,,HUMINT,renseignement d’origine humaine,
HUMINT,renseignement d’origine humaine,,HUMINT,human intelligence,
HUMRO,humanitarian-relief operation,,HUMRO,peration de secours humanitaire,
HUMRO,opération de secours humanitaire,,HUMRO,humanitarian-relief operation,
HVT,high-value target,,OGI,objectif de grande importance,
hwy,highway,,rte,route,
hwy,highway,,,autoroute,
hy,heavy,,L,lourd,
hy mor,heavy mortar,,mor L,mortier lourd,
hyg,hygiene,,hyg,hygiène,
hyg,hygiène,,hyg,hygiene,
hyg,hygiène,,san,sanitation,
i.e.,that is,,c-à-d,c’est-à-dire,
Î.-P.-É.,Île-du-Prince-Édouard,,P.E.I.,Prince Edward Island,
I/A,ermanents d’appel,,C/S,call sign,
IA,immediate action,,AI,action immédiate,
IA,instructeur en artillerie,,IG,instructor in gunnery,
IA,interception aérienne,,AI,air interception,
IA,interdiction aérienne,,AI,air interdiction,
IA,investigative airworthiness,,E Nav,enquêtes sur la navigabilité,
IA,information aéronautique,,AI,aeronautical information,
IAA,instructeur egiontio artillerie,,AIG,assistant instructor in gunnery,
IACB,interdiction aérienne du champ de bataille,,BAI,battlefield air interdiction,
IAR,egiontio d’appel de réseau,,NCS,net call sign,
IAW,in accordance with,,,conformément à,
IC,in charge,,,chargé,
IC,in charge,,resp,I,
IC,in charge,,,préposé,
IC,instructeur-chef,,CI,chief instructor,
IC,information consignée,,RI,recorded information,
ICAC,intelligence collection and analysis centre,,CRAR,centre de recherche et d’analyse du renseignement,
ICBM,intercontinental ballistic missile,,ICBM,missile balistique intercontinental,
ICBM,missile balistique intercontinental,,ICBM,intercontinental ballistic missile,
ICBRD,"dispositifs chimiques, biologiques et radiologiques de circonstance",,ICBRD,"improvised chemical, biological and radiological device",
